"","country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","place_id","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"5266293","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-28",4,6,4,8,8,-1
"5266294","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-29",6,5,3,4,6,0
"5266295","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-01",6,7,1,7,11,0
"5266296","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-02",4,4,0,6,6,0
"5266297","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-03",4,3,1,2,6,0
"5266298","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-04",4,9,1,5,5,0
"5266299","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-05",5,13,2,7,12,0
"5266300","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-06",5,10,1,10,9,-1
"5266301","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-07",-3,2,-9,-2,4,2
"5266302","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-08",7,11,8,5,-16,2
"5266303","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-09",-12,-11,14,-6,-43,7
"5266304","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-10",-3,0,5,-5,-17,2
"5266305","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-11",2,4,1,2,-3,0
"5266306","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-12",2,5,1,2,8,0
"5266307","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-13",-4,0,-6,-2,8,2
"5266308","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-14",-7,0,-6,-5,12,3
"5266309","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-15",0,5,-2,0,11,2
"5266310","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-16",0,5,-2,0,8,1
"5266311","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-17",-2,3,-2,-2,6,2
"5266312","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-18",1,9,-2,2,5,1
"5266313","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-19",0,14,1,4,4,3
"5266314","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-20",-5,11,-4,3,-3,4
"5266315","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-21",-18,4,-14,-2,0,4
"5266316","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-22",-20,-4,-14,-8,-14,6
"5266317","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-23",-33,-10,-19,-25,-30,9
"5266318","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-24",-71,-61,-47,-63,-70,22
"5266319","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-25",-76,-66,-52,-70,-74,25
"5266320","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-26",-77,-68,-52,-73,-74,27
"5266321","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-27",-78,-68,-54,-73,-74,28
"5266322","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-28",-77,-69,-55,-72,-54,22
"5266323","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-29",-78,-69,-55,-74,-72,28
"5266324","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-30",-77,-68,-53,-73,-74,26
"5266325","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-03-31",-77,-69,-52,-73,-74,26
"5266326","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-01",-77,-68,-53,-72,-73,25
"5266327","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-02",-77,-69,-52,-73,-72,26
"5266328","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-03",-77,-67,-52,-72,-71,27
"5266329","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-04",-75,-67,-55,-71,-50,21
"5266330","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-05",-76,-68,-54,-73,-69,27
"5266331","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-06",-76,-67,-52,-72,-72,26
"5266332","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-07",-76,-65,-51,-71,-71,26
"5266333","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-08",-77,-66,-52,-71,-71,25
"5266334","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-09",-77,-66,-51,-71,-70,25
"5266335","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-10",-77,-66,-52,-70,-68,26
"5266336","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-11",-77,-68,-55,-71,-50,21
"5266337","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-12",-74,-63,-51,-69,-65,24
"5266338","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-13",-75,-64,-47,-69,-72,24
"5266339","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-14",-77,-68,-52,-72,-71,24
"5266340","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-15",-78,-68,-52,-72,-71,23
"5266341","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-16",-78,-68,-52,-73,-70,26
"5266342","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-17",-79,-66,-52,-72,-69,26
"5266343","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-18",-79,-70,-57,-74,-52,20
"5266344","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-19",-79,-67,-56,-73,-68,25
"5266345","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-20",-78,-66,-52,-71,-70,25
"5266346","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-21",-79,-68,-53,-73,-71,23
"5266347","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-22",-76,-62,-50,-68,-68,22
"5266348","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-23",-75,-62,-49,-67,-65,22
"5266349","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-24",-77,-64,-50,-70,-66,24
"5266350","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-25",-77,-66,-55,-71,-47,20
"5266351","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-26",-75,-62,-51,-69,-63,24
"5266352","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-27",-75,-61,-49,-68,-65,23
"5266353","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-28",-74,-60,-47,-67,-64,22
"5266354","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-29",-73,-59,-45,-65,-63,22
"5266355","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-04-30",-73,-59,-45,-65,-61,23
"5266356","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-01",-77,-64,-50,-69,-67,24
"5266357","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-02",-74,-62,-50,-67,-42,18
"5266358","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-03",-73,-59,-47,-66,-58,22
"5266359","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-04",-74,-61,-47,-67,-62,21
"5266360","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-05",-73,-60,-47,-66,-62,21
"5266361","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-06",-70,-55,-44,-61,-60,21
"5266362","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-07",-72,-58,-43,-63,-65,21
"5266363","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-08",-68,-50,-41,-57,-54,21
"5266364","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-09",-67,-52,-44,-58,-35,17
"5266365","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-10",-65,-48,-42,-57,-49,19
"5266366","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-11",-62,-44,-37,-53,-50,18
"5266367","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-12",-62,-43,-36,-52,-50,18
"5266368","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-13",-66,-48,-41,-57,-55,19
"5266369","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-14",-71,-56,-44,-63,-59,22
"5266370","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-15",-72,-56,-45,-63,-59,23
"5266371","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-16",-73,-60,-49,-65,-40,19
"5266372","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-17",-73,-59,-49,-66,-59,23
"5266373","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-18",-72,-58,-46,-65,-62,23
"5266374","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-19",-72,-58,-46,-65,-62,22
"5266375","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-20",-71,-57,-46,-63,-61,22
"5266376","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-21",-70,-53,-44,-63,-58,23
"5266377","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-22",-71,-53,-46,-62,-58,23
"5266378","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-23",-70,-55,-49,-63,-36,18
"5266379","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-24",-69,-52,-45,-62,-55,21
"5266380","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-25",-70,-55,-44,-62,-62,20
"5266381","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-26",-68,-54,-44,-61,-57,18
"5266382","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-27",-68,-53,-44,-60,-57,18
"5266383","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-28",-65,-48,-39,-58,-52,20
"5266384","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-29",-67,-49,-41,-58,-52,21
"5266385","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-30",-66,-50,-44,-59,-29,16
"5266386","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-05-31",-63,-46,-40,-57,-48,19
"5266387","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-01",-63,-45,-37,-55,-51,19
"5266388","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-02",-62,-42,-35,-54,-49,18
"5266389","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-03",-61,-42,-36,-53,-49,18
"5266390","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-04",-60,-41,-35,-52,-45,18
"5266391","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-05",-66,-49,-43,-60,-49,21
"5266392","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-06",-63,-46,-42,-57,-24,16
"5266393","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-07",-55,-34,-32,-48,-39,17
"5266394","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-08",-55,-34,-32,-48,-41,16
"5266395","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-09",-57,-37,-32,-50,-42,16
"5266396","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-10",-56,-37,-33,-49,-43,15
"5266397","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-11",-52,-32,-29,-48,-38,16
"5266398","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-12",-51,-30,-29,-46,-37,16
"5266399","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-13",-53,-32,-33,-48,-15,12
"5266400","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-14",-45,-25,-27,-44,-32,14
"5266401","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-15",-45,-25,-28,-44,-33,13
"5266402","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-16",-44,-26,-28,-44,-35,13
"5266403","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-17",-41,-21,-25,-39,-34,12
"5266404","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-18",-44,-26,-28,-43,-32,13
"5266405","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-19",-44,-24,-28,-41,-32,13
"5266406","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-20",-49,-31,-35,-47,-14,11
"5266407","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-21",-46,-31,-32,-46,-34,15
"5266408","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-22",-40,-21,-28,-41,-34,13
"5266409","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-23",-35,-17,-21,-36,-34,11
"5266410","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-24",-37,-18,-25,-36,-32,11
"5266411","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-25",-42,-25,-27,-42,-31,13
"5266412","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-26",-39,-19,-25,-38,-29,13
"5266413","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-27",-42,-23,-28,-39,-11,10
"5266414","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-28",-38,-24,-28,-41,-26,12
"5266415","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-29",-35,-17,-24,-36,-28,11
"5266416","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-06-30",-32,-16,-21,-35,-29,11
"5266417","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-01",-35,-19,-23,-36,-29,10
"5266418","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-02",-34,-19,-21,-36,-26,11
"5266419","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-03",-35,-15,-23,-35,-26,12
"5266420","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-04",-39,-22,-26,-39,-8,10
"5266421","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-05",-30,-14,-20,-33,-23,10
"5266422","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-06",-32,-16,-23,-34,-27,10
"5266423","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-07",-32,-17,-23,-34,-28,11
"5266424","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-08",-33,-17,-23,-34,-27,10
"5266425","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-09",-36,-23,-27,-38,-24,11
"5266426","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-10",-38,-22,-29,-39,-26,13
"5266427","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-11",-39,-24,-30,-40,-6,10
"5266428","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-12",-31,-16,-24,-34,-21,11
"5266429","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-13",-29,-13,-22,-32,-24,10
"5266430","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-14",-30,-15,-22,-33,-25,10
"5266431","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-15",-28,-14,-23,-30,-24,9
"5266432","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-16",-29,-14,-21,-33,-21,10
"5266433","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-17",-28,-11,-21,-30,-21,11
"5266434","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-18",-34,-17,-27,-35,-7,10
"5266435","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-19",-33,-19,-28,-37,-21,12
"5266436","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-20",-37,-25,-29,-40,-27,12
"5266437","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-21",-30,-17,-23,-36,-27,11
"5266438","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-22",-24,-10,-21,-28,-22,9
"5266439","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-23",-28,-14,-23,-31,-19,11
"5266440","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-24",-25,-7,-20,-27,-19,11
"5266441","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-25",-27,-11,-16,-29,-7,9
"5266442","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-26",-21,-6,-15,-25,-18,9
"5266443","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-27",-24,-9,-16,-26,-23,10
"5266444","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-28",-28,-15,-21,-31,-25,11
"5266445","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-29",-23,-9,-18,-24,-25,9
"5266446","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-30",-24,-10,-17,-27,-21,10
"5266447","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-07-31",-22,-5,-16,-24,-21,10
"5266448","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-01",-29,-12,-20,-29,-9,9
"5266449","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-02",-21,-4,-15,-25,-20,10
"5266450","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-03",-26,-11,-10,-26,-35,10
"5266451","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-04",-27,-14,-13,-29,-34,10
"5266452","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-05",-27,-13,-21,-28,-26,9
"5266453","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-06",-30,-17,-22,-30,-24,11
"5266454","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-07",-33,-18,-22,-32,-23,12
"5266455","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-08",-39,-24,-27,-37,-11,11
"5266456","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-09",-36,-24,-28,-37,-24,13
"5266457","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-10",-33,-20,-22,-34,-28,13
"5266458","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-11",-39,-27,-28,-39,-32,13
"5266459","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-12",-37,-23,-27,-37,-32,13
"5266460","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-13",-37,-21,-25,-37,-28,14
"5266461","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-14",-43,-25,-30,-39,-30,15
"5266462","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-15",-48,-30,-33,-45,-18,13
"5266463","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-16",-43,-27,-29,-43,-30,15
"5266464","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-17",-46,-27,-32,-44,-36,16
"5266465","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-18",-49,-27,-34,-46,-37,16
"5266466","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-19",-45,-18,-29,-39,-38,13
"5266467","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-20",-68,-53,-47,-59,-56,20
"5266468","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-21",-70,-56,-47,-62,-60,22
"5266469","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-22",-70,-57,-51,-63,-37,18
"5266470","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-23",-69,-55,-47,-62,-55,22
"5266471","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-24",-67,-54,-46,-60,-56,22
"5266472","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-25",-67,-53,-46,-59,-56,22
"5266473","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-26",-66,-52,-47,-58,-56,21
"5266474","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-27",-65,-51,-44,-57,-52,21
"5266475","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-28",-66,-51,-44,-57,-52,22
"5266476","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-29",-65,-52,-47,-58,-31,18
"5266477","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-30",-61,-48,-42,-56,-47,21
"5266478","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-08-31",-61,-48,-41,-55,-50,20
"5266479","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-01",-62,-49,-42,-55,-53,20
"5266480","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-02",-60,-47,-42,-53,-50,19
"5266481","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-03",-58,-46,-38,-53,-46,19
"5266482","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-04",-61,-47,-40,-53,-48,20
"5266483","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-05",-60,-46,-41,-52,-26,16
"5266484","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-06",-53,-39,-35,-48,-40,18
"5266485","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-07",-52,-38,-34,-47,-43,17
"5266486","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-08",-52,-38,-34,-45,-43,17
"5266487","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-09",-52,-37,-35,-45,-42,15
"5266488","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-10",-44,-30,-24,-41,-32,14
"5266489","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-11",-44,-27,-24,-39,-31,14
"5266490","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-09-12",-46,-28,-24,-38,-14,10
